pressure,temperature,salinity,mineral,contact_type,theta0,contact_angle
26.304515692013734,339.7597624568313,1.208404504982393,quartz,rec,4,26.075367465139447
19.469686118378206,365.76960665432864,5.60368731508453,quartz,st,0,38.18493391108702
23.076155385054363,333.9238624240525,2.518634542594774,quartz,st,2,42.98385415839594
22.880167968367324,355.1786591015858,0.5624886556321954,quartz,adv,4,31.147459869282436
11.182413671870343,364.02903971450195,9.64557218327664,quartz,st,4,30.774995880844614
17.127365932692573,370.43242106636256,12.430697704451362,quartz,st,3,53.3357924340967
11.777955682783428,325.65252510234825,10.979663062567454,quartz,rec,1,35.204461996424726
22.272050498334007,368.0839176103801,8.978784377107152,quartz,adv,1,41.88763407379595
24.60028906796679,372.23414645802825,1.80708379655116,quartz,rec,1,35.79825900926019
35.094922877118215,353.03918356707374,8.991503058838957,quartz,rec,4,37.57015189561797
11.86040574591194,328.3231259463633,3.305069572368509,quartz,st,3,21.936707200727582
20.453695954437514,334.6167546909144,10.2980078086714,quartz,st,3,51.256351787928914
35.464685958026394,298.12649143427524,7.467357152047508,quartz,rec,2,62.622680169513735
18.623920725298404,337.7836368724834,3.696382152454869,quartz,adv,1,41.89309810452463
1.2200099975619771,298.8758105336895,10.611547232509592,quartz,adv,2,32.55944232985663
5.082420506075391,336.2127310242199,9.93291683497208,quartz,st,3,34.0776068345695
33.680923000479254,310.96726261760523,5.306465375231154,quartz,rec,3,53.345375919301226
5.3098168897187925,370.65433876779025,9.218276843921382,quartz,rec,0,28.86597028169941
15.952836057791782,329.3810967937171,9.598150094688588,quartz,adv,4,44.176291058549296
7.373346973254802,302.2272184295242,5.52525672672739,quartz,st,0,16.852708632079096
6.931772802833831,308.0456522856736,3.2281333863232797,quartz,adv,0,24.771214489273277
26.40789506870925,317.5549100648376,12.317762120555205,quartz,rec,4,49.53253593866103
24.46882984937409,328.3092048069398,3.1957297645649314,quartz,rec,4,45.52034251542749
4.806585912225687,322.3247343371629,1.1842079489934003,quartz,rec,0,23.679308414682886
12.456532375651769,371.42231070385617,2.261760481572467,quartz,adv,1,47.66497544372129
19.664635004673293,332.4573263501036,2.234304121839196,quartz,adv,4,58.644363606961335
15.940189375894938,343.42045755002067,8.192708096192606,quartz,adv,3,39.7421277854757
14.984504585058849,344.1912135099962,6.4904577356831314,quartz,st,4,52.462373621076374
27.358550775925643,343.42053965802336,12.176201698833768,quartz,adv,0,54.3434385767211
34.68795734220015,345.00307700334287,10.332245901402956,quartz,adv,2,47.96550151572417
25.731528737694127,331.2854725678468,7.038456582175561,quartz,st,3,65.9252616725848
15.44410551203097,370.01167341444136,11.679023281233222,quartz,st,4,38.58763242217102
8.583564788334964,325.04894940855417,0.5026244068020138,quartz,adv,2,27.357268244624052
13.462168595549059,346.49064292431717,4.971616410455789,quartz,adv,1,63.618450809303134
13.624982778569601,316.07347867416456,6.39888316038494,quartz,adv,4,66.22099525477003
13.933464178127895,368.12190769288947,0.5055036141158367,quartz,st,4,18.91944813087487
38.7032220608099,338.1938350101027,5.46277515577473,quartz,rec,0,32.47724767591979
29.26591021198561,305.83210916552986,3.2252121948877503,quartz,rec,4,65.62581370437451
9.543874391613606,348.3480480523189,9.544823009771132,quartz,rec,0,41.59871951764766
15.109155447051794,337.1432154618534,6.405639359811702,quartz,st,4,45.40417516861796
35.82092913984802,325.9685292625306,0.13980570409584886,quartz,st,2,47.2140758200032
3.6514670714453423,320.58715009446195,12.255799374955384,quartz,rec,1,33.63673527664948
25.27348848679197,330.5303051923306,3.7824189549050327,quartz,st,3,58.26111494793468
26.900738243081538,353.93283876670137,10.211369664063445,quartz,st,4,51.484520653467854
37.237164227491704,371.0171120571496,12.847513022191245,quartz,adv,4,32.70116597765893
29.481422271640355,338.03551430270414,9.10522614203516,quartz,rec,3,37.900148733716776
27.52120040700156,360.4462183162778,11.182606298509853,quartz,adv,4,45.54023105819215
8.903056702841221,326.5421733504774,11.50547012322042,quartz,adv,4,51.40539441513241
20.533046747695714,313.9585615766886,7.498839882225492,quartz,st,0,16.317872980814442
35.21439874553667,314.2247599135201,11.709248811896247,quartz,st,3,65.11997830135238
14.00872986801254,350.5299520599064,6.213504144737088,quartz,adv,2,48.161271087800486
9.948966177211517,321.42944473447056,5.6044287938987,quartz,st,4,58.80289592369538
16.208083471256685,340.0034229407858,9.558562805747622,quartz,st,0,24.02254658242041
29.768466277731918,348.440035886462,3.063833479672862,quartz,st,3,31.358201861182817
11.42848345127443,362.8821328705884,2.884386316900939,quartz,adv,1,43.90798858680058
0.48617898759265366,370.6806696564882,0.5567628641624319,quartz,st,4,35.672941334301164
39.718591844772014,301.6823354846257,7.144720268777038,quartz,st,1,0.46476509365735375
6.648617276370117,312.6943012071598,3.7989719142286456,quartz,st,4,49.18843201050142
27.87700223455259,325.58354101619994,9.508599105374948,quartz,rec,3,48.63012305167339
38.34809629631385,300.45552012734345,5.0893312020448755,quartz,st,1,14.798951577736641
7.524846388950452,331.70477718037864,4.5582437415360815,quartz,adv,3,30.859079596068668
3.1093854785993935,371.0284001902948,12.722118603786878,quartz,adv,0,47.19224391640867
11.190540286757829,327.66291750715834,7.775886278100551,quartz,st,4,56.35147817650496
36.4370873797537,359.335367705084,12.25241888146582,quartz,st,0,43.12009021199808
16.729721451624755,367.820093218259,11.172224174555268,quartz,st,4,44.9961885452699
1.0546789798900802,324.9876792496098,10.456137967085645,quartz,rec,0,31.588835429956873
15.06955879751763,353.71752909815757,5.069563891827283,quartz,rec,2,34.28925869825555
22.763258766629907,300.8904108784301,0.4750020925042888,quartz,rec,0,13.572945830720819
0.5468785930798914,301.8026476471396,8.923115723478965,quartz,st,4,50.269112898427
39.86547348295622,338.7682413314023,9.919937655828585,quartz,st,1,48.523640523071435
33.98589562709646,315.0458038342262,5.8120193455002065,quartz,adv,0,41.99683714715725
38.16204109034889,342.67544685271776,2.949492190994669,quartz,st,1,34.897804390224884
14.326508721313619,304.7439345993714,8.663294223147116,quartz,adv,2,60.1035509462428
20.806540044479735,361.6179755245276,7.119598220190864,quartz,st,2,46.43176886765359
16.139314648495883,306.31917259069934,0.3712965244420728,quartz,rec,4,56.65518185395818
24.812382054138588,350.21414214364023,2.7472376834649483,quartz,adv,3,34.16021962744389
39.21850900369512,342.82276441472516,8.212711748927445,quartz,rec,2,51.58015413144544
3.640083642053211,351.9325715140676,7.06205735899854,quartz,st,3,35.877791179806906
11.91837806167802,336.3173752531559,8.999580142265678,quartz,st,3,57.19657263279673
18.373872317846896,360.8410389564406,9.919038862968627,quartz,st,1,31.186247214924325
24.83222737688365,322.7508324333569,2.697787204912833,quartz,rec,2,45.02238560858267
3.0345331243465568,305.92373858712,1.6517913225552645,quartz,rec,2,17.181629508943967
5.553086905976405,345.34735534984753,2.346253088748968,quartz,st,2,25.93414931415677
34.972704194176686,335.67317622454425,12.553123505584345,quartz,st,1,33.572468284655095
8.953962636252824,359.27787903702256,4.451565898908789,quartz,adv,4,32.69178368454331
1.2721872594066053,338.2510788089705,6.894063198149547,quartz,adv,1,44.85195933712146
5.149935931985756,321.41766252488196,4.148417664372374,quartz,adv,0,34.43103324780676
19.245815762251727,348.95942321639836,6.60037547475967,quartz,rec,4,42.41506822428596
0.10380097534586241,362.8591852417402,1.090269399080797,quartz,rec,4,26.06669055402719
39.45027983467261,337.3174797410246,11.920138692485887,quartz,adv,1,51.33812243407719
30.398216357503426,336.9074630559621,9.294657191949897,quartz,adv,2,48.97134411808684
10.09747777376083,350.92791811311054,11.548168206164872,quartz,adv,2,51.3179020985621
21.284539410612627,304.25224487316274,5.771619532022565,quartz,rec,2,59.29031826528936
9.698820145389186,316.7317287831023,4.866965704049632,quartz,adv,0,42.60826629153799
33.628399435117245,302.8687333108283,6.905828775800254,quartz,st,0,17.877265619341113
13.71707457113041,332.4956854901528,4.580845512303031,quartz,st,4,31.32478580742971
19.183284070170007,340.983360322991,9.505009932594376,quartz,rec,0,34.680349845989625
22.57834170090565,325.1654921982493,4.3530641569477435,quartz,adv,1,27.518753638263664
9.774126218586181,334.36507273436837,4.261495408523791,quartz,st,0,34.318942516777014
0.3013745253629896,313.3506254238647,4.713102973795344,quartz,adv,2,34.51226043319486
3.515504981605755,358.05159627906806,0.7179300127049819,quartz,st,2,24.953881784286065
20.980455582810187,327.60055567820393,12.672684158121022,quartz,rec,1,38.35718940983784
23.0399367122264,366.63946220758595,0.06837008252910988,quartz,adv,0,61.684819151266005
19.62995117035138,351.6629994398767,10.589113003678248,quartz,adv,2,49.72191549093978
22.864507578795994,317.55839021184187,9.926458838175986,quartz,adv,1,33.691103539978506
12.947169456169746,328.75860577346407,6.54817388502947,quartz,st,3,56.350930628812726
4.593472989568141,343.0177432680057,3.7233341367992994,quartz,st,2,22.907608828668177
37.280573690277365,320.6894487962826,7.661091958496895,quartz,adv,1,29.098881202597617
18.170718888763986,338.2424400812378,7.0810935405678075,quartz,adv,4,42.51177108650386
27.38286191519333,302.7658445656846,1.790839577402063,quartz,st,0,20.271140380818103
4.667842565667253,332.4337974809957,7.818714265620319,quartz,rec,0,28.965628333564823
34.029098400658185,353.44003846725127,5.2698859788733285,quartz,st,2,49.13712477724195
37.533618272841515,309.9549460947558,0.8578018490314298,quartz,adv,3,65.30831619173838
33.67315107033088,306.7624730002243,10.258948322992584,quartz,adv,3,71.27156851443975
6.54623771462818,308.64846644068643,10.508013890984829,quartz,rec,1,11.643999800452791
36.31464521850064,320.3471368368301,7.5891561177562314,quartz,adv,2,56.71625257162033
24.964061767273506,337.5631417674267,5.659806312509574,quartz,st,0,34.83464045294017
14.214498072735836,326.14412248551565,6.860961487977445,quartz,st,2,48.87997914492124
21.713972424536358,329.2276670215061,4.293323638271048,quartz,rec,1,37.05705441422467
5.57088290653549,357.1399395738128,7.998938551477824,quartz,adv,2,38.105483644413106
31.543888448981228,307.67896573942187,4.0212146745625725,quartz,st,2,84.19904931737736
29.75785170290708,298.581997474655,7.351576934839984,quartz,adv,4,62.573642142472416
35.07062547046998,322.34029465112485,10.594219230268966,quartz,rec,3,53.62538566498722
18.280008771267134,342.50475614958344,6.479519682266639,quartz,st,4,56.09897538880662
9.170055809305659,351.6134477662661,9.288471321444359,quartz,rec,2,44.3292536911145
27.757937778684003,337.7897821377649,3.248207859899691,quartz,st,3,47.39612111394049
7.263908672057027,365.9506932226894,7.525754152482954,quartz,rec,1,38.99106169078895
37.89133358447261,307.80805803993815,7.562364833016685,quartz,adv,1,32.53439025296007
24.458169417385914,297.39448415420475,11.250398425379554,quartz,st,4,89.76416752278656
28.289545372535944,307.74550630439813,7.43411984615189,quartz,adv,0,43.452237810077726
16.96522685209544,352.70620614310366,12.053334490520292,quartz,adv,2,33.65744313353096
18.033574856165284,304.71932952973816,12.704451466614117,quartz,adv,3,75.87384559503144
4.986507248130674,366.90482496153766,11.221663070601455,quartz,rec,2,42.52824422067309
23.65101742979717,326.723208198,0.7064251408042043,quartz,st,1,20.744273288473654
32.114137943920454,296.3566657713544,4.30213931481576,quartz,rec,3,64.65106507333779
21.495824117516914,366.8288824637826,4.4678633273209005,quartz,adv,2,28.474372332255808
29.500049924389934,330.82078144851516,2.8974022159257675,quartz,rec,2,38.647542968445514
9.929057710286076,340.47766046504915,2.1351217948208623,quartz,st,0,34.60531828244112
14.495755964665324,340.70530297140937,8.156209314161941,quartz,adv,4,64.20654018930645
20.606947296272505,371.1166813075722,5.9209579454194685,quartz,adv,3,38.65453261793872
21.402788757346343,310.2036410992519,3.864787261787554,quartz,st,2,71.88581021851245
8.39622372382343,365.150180286935,2.6463013622178924,quartz,st,0,28.688944404239294
1.4619867139237952,332.34915477346993,7.286450619087752,quartz,adv,0,53.1565371059113
31.021104667800422,330.90324027559814,6.764634474325782,quartz,st,1,27.895651551744887
19.880477952849958,354.93243364210053,1.3284610833739703,quartz,st,2,45.37946706397261
14.932372651190118,316.84733983205365,8.307594107783304,quartz,st,3,67.91187268378084
33.59155437826282,362.7585195208873,5.262999990206497,quartz,st,2,36.495415703227245
9.242991863522857,347.73574125710206,0.25426593703129763,quartz,adv,0,55.03451037139186
31.996643414927576,309.7479389781837,8.420424791289184,quartz,rec,1,21.618906868459476
32.212598694316206,372.1321162105691,7.7812464880830365,quartz,adv,2,41.3478527124468
38.505972742194984,368.71954886945,1.8199558492325052,quartz,adv,1,54.848947138754426
0.5200769404294414,302.58415687579406,2.6817326913837527,quartz,rec,4,31.736759776102726
35.05776303501175,345.5052683982975,9.080905143286772,quartz,st,4,47.46377718461653
13.672694067915039,315.9756043742095,4.898032065357743,quartz,rec,3,74.50446996208531
33.22618026260999,322.5797951558582,9.98246534929729,quartz,st,1,20.331340092069382
34.442720798988866,312.90231043123384,12.571659721065423,quartz,st,1,11.202206907384491
22.63106479866242,371.8732830426136,6.0767443397502054,quartz,st,1,36.742950850027
0.8987723328046959,316.68815667264084,6.987081369125184,quartz,st,0,28.63100674896043
10.315507417328092,306.7304177036075,10.77060005471096,quartz,adv,1,12.97022805926369
36.02289204945543,349.2240830359434,8.81307174814671,quartz,adv,1,56.199460873056324
21.186467146203242,358.7591909869892,6.4253707202919745,quartz,adv,0,44.434631622504725
16.209923521107548,334.3047968364516,9.290613303056617,quartz,st,1,25.375419380523038
5.60074154641796,316.3036528028655,3.437829274484381,quartz,rec,1,19.40703081045838
24.020674417346136,347.20782394006164,2.2622894942425,quartz,st,0,44.59420599685048
16.750820995682925,325.5016666752113,6.694038398148605,quartz,adv,3,66.30834446324782
38.34508709252882,310.19656089228016,1.1653467914511415,quartz,rec,1,15.382048784241753
2.7299882141636633,360.45508228413325,5.639794813008441,quartz,st,2,39.39075383446183
11.884868624927002,339.61315730286105,6.141050188368386,quartz,rec,4,52.791962126978
19.35019767729651,316.783164124199,6.963971847915696,quartz,rec,2,43.28263101990475
33.66118641240173,361.1734043972209,12.322548434132878,quartz,rec,1,48.32127265191027
24.933302036199628,332.5162727699285,4.4425501433706085,quartz,st,0,20.266008635974785
19.81965264824794,349.00698452493566,5.609272667988327,quartz,rec,2,45.554655769000675
32.764092706967986,357.5550226806114,8.961584474022105,quartz,adv,1,40.19458232933775
4.123749840549795,320.22393487432464,10.41585024843622,quartz,st,4,45.643471112411326
31.600542351674243,349.17313789831434,6.724778609635045,quartz,adv,2,42.849977517340655
29.288995456382448,358.10520838533165,8.498305430568253,quartz,adv,0,54.93194384241101
36.134552505441,345.7931987720216,8.941960227794329,quartz,st,4,44.45120997344788
26.796698582001568,299.4007387036777,7.58860246491211,quartz,st,1,12.39477222769205
22.717809222105178,366.49259891427926,0.43790312375680507,quartz,st,0,25.71112058581644
7.703961111425217,304.8767156360409,5.440738310523612,quartz,st,1,4.753301947374062
29.802581924808816,300.2259613277786,5.871353536966414,quartz,rec,1,16.381447901217374
25.781866025032887,346.06288598412857,4.704594517999245,quartz,st,1,39.62578845495586
35.399934260931246,336.8304152128873,5.689314886551285,quartz,rec,3,48.69988115172568
22.897110377338628,357.90622741386915,6.945379225912159,quartz,adv,0,64.93187780097503
29.514230676261,336.05294446066233,5.50594003084775,quartz,adv,1,48.56456468333385
0.9760312622615208,362.9976132903716,0.2743753999699941,quartz,rec,4,34.4231713715323
21.15748536108848,368.308212785493,10.304303741480284,quartz,rec,3,39.79580812626031
2.1073534390891435,302.8178426172486,0.4849983743607652,quartz,st,3,27.36164890468661
39.363338767971804,355.1570528675679,5.3891914899586055,quartz,rec,3,45.45952396182606
29.50329206355566,314.38584022415927,1.4251160593949912,quartz,adv,1,39.78123725348157
11.852324818239603,313.9877968308431,0.5430021463090683,quartz,st,4,52.249498160268786
39.50889558944126,328.93853129766137,4.957813748359894,quartz,rec,1,29.165022221699466
31.919572885735334,315.94166417333963,7.5923495537548655,quartz,rec,2,45.62540210070695
36.14895868701082,372.1672380556287,9.589251415327752,quartz,rec,3,36.866841379417146
33.51302941132982,313.75382807698645,10.715288478983057,quartz,adv,1,40.31226870366244
1.8778142859125202,325.57497708482623,0.4738419928033158,quartz,adv,2,19.53908394889246
33.04822783175864,357.6592659090004,8.124135206650376,quartz,rec,0,33.754842953864795
20.730414667055687,341.99010357713627,6.772906361097459,quartz,rec,1,28.494077430908092
20.609916972589033,333.8213482468842,12.852731507906743,quartz,rec,2,54.600541599731855
8.977622873466427,313.233956341342,6.926970055325035,quartz,st,3,62.91976656870962
23.203448313512446,303.04448647962715,11.319245127931907,quartz,rec,2,70.7600254039505
5.180596851312167,364.4336021499112,12.327904327163818,quartz,adv,0,34.268547275691965
13.16205461479484,367.7323906005622,9.484243243352541,quartz,adv,3,52.6428810276898
14.90754068049256,316.0010413495451,9.332119466582746,quartz,adv,1,37.220177626214024
3.2418486363059174,312.95410655013546,8.814038051208788,quartz,st,4,55.566825705790976
34.04827656195075,334.126282580076,6.1995668475137595,quartz,st,2,41.522684793989846
32.987238637005966,322.78130900846884,8.74640836801192,quartz,rec,4,44.285059230511
10.681130806776853,363.65450894934713,10.286795678729373,quartz,st,2,49.553475895771854
34.6917680383921,350.54394920705766,10.79747193589137,quartz,st,4,43.89958143607577
27.205630870412016,343.6330761225692,9.710044650293572,quartz,rec,4,33.12829009493017
35.23483036795714,363.13195163638284,0.377289951145813,quartz,rec,1,14.731592313295025
5.154794698937808,321.8041517779539,9.59125650616174,quartz,rec,1,30.848900724707455
32.718680964762484,360.0743317027461,6.546333765514787,quartz,rec,1,41.58344932813143
11.481525326996511,343.50337271493214,12.657301696553763,quartz,st,1,34.425943561090904
25.360228123984456,337.5788742381209,10.060005597449752,quartz,adv,2,39.88903197309877
30.44111610008112,337.6775265580605,12.422596849781032,quartz,rec,3,39.123855492399315
25.304875725357924,367.7661641242713,1.3223754910797625,quartz,adv,3,50.52086678080227
12.03854267787265,350.5292508256867,0.8688227589471549,quartz,adv,0,20.22037127944037
2.3168184223519317,301.75147016735474,10.996149103662555,quartz,adv,4,46.63253523787242
17.838332280412857,345.8631705419469,7.667706584048235,quartz,rec,4,42.03029399432151
0.8849420611598902,320.91798687451467,6.303497156220188,quartz,rec,2,31.158587242005247
27.33181506426021,330.33450839100965,3.52978399503349,quartz,st,3,55.39361618458432
17.047252089438917,330.75680087338503,2.1107472933725324,quartz,rec,4,41.582944271436446
27.747289031259545,312.99926018473457,1.0627154884443708,quartz,adv,3,49.5046520372291
26.18044857124541,317.0409835788621,12.266139953030294,quartz,st,4,79.55117514897097
36.38098043791273,362.0167270911224,12.44231409228569,quartz,rec,0,41.31870832888337
17.691950495236412,320.020303268125,4.1375813516518445,quartz,adv,1,41.5916514886771
8.524188161003332,298.3973243821074,8.406502047348917,quartz,adv,3,59.23618454992243
18.928396267662286,370.55089394943354,2.393279152570263,quartz,st,4,43.56096789283651
31.06387411166967,355.360982037592,10.897703642707851,quartz,rec,2,33.60394303990411
31.871913114561103,318.6509339474478,11.762684850982852,quartz,adv,2,47.814259340978445
7.418354987066174,331.5814913889559,0.01589067364689395,quartz,rec,0,12.740708063290322
24.29225793050685,315.0605765814599,7.203523476323253,quartz,st,3,64.09279639913967
2.5683574830053635,340.8117979474087,3.47001491721276,quartz,rec,4,31.17699580193606
5.983225706702631,331.77409194095736,8.777890480035296,quartz,adv,2,27.631284405945287
27.799275445061703,362.22942458356874,10.060077756724212,quartz,rec,2,47.896852750045475
4.197207136726995,314.6374662214146,12.72794745314619,quartz,rec,3,30.785938863287456
28.098598821764156,339.09294862849237,0.12604393170746922,quartz,st,1,20.67623696357494
21.369688239057805,363.9550784081092,1.0643600942814344,quartz,st,3,46.52031017637269
14.312054037130855,320.80129207088885,12.609316383460737,quartz,adv,1,34.82172697849433
32.02346796436331,311.41156880685037,2.160525311142,quartz,st,2,70.47869159689711
4.968798669122374,365.0090403067479,7.672618622162476,quartz,st,0,40.052218056544106
28.362420778036658,363.0646225284486,9.211721424508319,quartz,adv,3,45.2366644982575
13.578007701712242,358.74153375848147,1.0334815183623094,quartz,adv,1,40.20179390434325
31.35330213675448,333.0295950215718,0.5257279685928987,quartz,adv,2,35.593332618101535
28.993062394962333,341.68245591988375,8.388794997767555,quartz,st,4,37.280834111533935
24.62968087768971,321.334342711729,6.065355445786979,quartz,st,4,65.04278674048024
31.587940285699165,346.72049871356745,6.426724742245493,quartz,adv,1,55.90290463076726
26.130520769493202,321.5882261523434,6.997974400779841,quartz,rec,2,39.874384362677766
3.261059582097068,327.05112480653503,2.8452385114979704,quartz,adv,0,35.69026845658336
33.61809625107734,309.4128869165255,12.394069114182003,quartz,adv,4,77.42271438957258
33.849811680761974,344.41489100185777,9.48601885278821,quartz,adv,3,43.79261883530206
20.19379527572071,337.8341402989732,6.630546694732552,quartz,st,3,50.967274033509625
1.1757778302602917,326.4546680783742,7.8198344049391135,quartz,rec,1,32.626930688320726
31.718243784225262,346.4357190900724,12.798519780794674,quartz,adv,4,41.923533545667674
8.426487560226663,343.96842693438816,8.147126839193515,quartz,rec,0,46.10946202914982
5.262707405090392,351.11852228052084,11.72651951658677,quartz,rec,1,42.5804526549714
9.501732996955106,370.7974222412063,2.334602689952418,quartz,st,4,38.25868127721411
17.48661555267306,303.49929122662354,5.224768308136148,quartz,adv,0,38.88169154735598
26.504851160332812,303.33513611250623,8.412389867342648,quartz,st,0,0.0
15.961837845484443,362.06494155204837,0.11649221327119824,quartz,st,3,27.9041082774484
5.234946428733993,370.67622047104794,5.8538850838489465,quartz,rec,1,31.79053689341375
2.9398698932005063,309.0713586917406,6.7050839363726285,quartz,adv,3,38.727376628345
33.15533463530438,329.1783393219591,3.2084141163804256,quartz,rec,3,36.55597875658024
28.271088675417833,308.86222690837315,2.162287890119298,quartz,st,2,88.884063678019
29.45608060262562,347.11294862687896,6.122738297172599,quartz,st,3,45.09858375388258
17.85474586050342,362.544645680911,7.200009219760831,quartz,rec,4,36.30185023994131
1.367510637566327,371.97535948750146,1.5863234300321847,quartz,st,3,30.38857352488521
2.0678734896610784,345.2802284464424,2.898645182947572,quartz,st,4,28.013227366998553
3.5422233689296556,303.95478969854923,7.542252035709395,quartz,adv,3,42.171975323786164
39.46520491835388,370.31413962557554,0.06372575405388405,quartz,adv,0,60.366942896201
25.564797512620014,362.8297086780417,5.866144137676782,quartz,rec,2,26.634975352749734
19.55386321027681,347.34854783105004,1.8015011863564365,quartz,adv,4,46.57492933864643
5.741694481575714,368.36612397836683,9.454396046603309,quartz,adv,4,57.66714606183818
3.7560286315767355,347.7903631033347,5.724377829028968,quartz,st,1,44.15772637877244
26.46529401484587,371.3546091298408,4.828428296103326,quartz,adv,1,42.592644765831714
9.76589161689497,359.97754373331134,11.153453983819974,quartz,st,3,48.95339312356986
4.524392763062921,357.25429862062305,11.850943581216205,quartz,st,2,48.95088194368546
37.63501425352259,359.6665940458146,8.603932569182705,quartz,st,1,34.8976419305593
13.94294668967882,308.265133283696,7.803905602707977,quartz,rec,0,14.264440647868764
34.657546701105815,372.48694417661443,9.706318137740887,quartz,st,4,44.21352613087015
11.547423821225525,304.40144164596273,8.391600256513133,quartz,adv,3,54.296988153523245
26.70373542254339,358.2041375294769,9.833478238618344,quartz,st,2,42.28138695444807
34.75602502162284,324.92676339489293,3.8296136418276223,quartz,rec,0,20.62972454508759
13.135249115403242,344.5260736213441,7.8668302909331596,quartz,rec,4,55.86456012038178
15.216788169311908,338.2344785671637,7.6946626273119385,quartz,st,2,36.81424985758283
9.090785090526058,301.63608613017016,7.784486854619775,quartz,adv,1,21.710238101077742
30.37377311691464,334.5342888030671,6.996491278238625,quartz,adv,3,41.370703415485394
1.0256826322574275,322.27608272721403,4.904523482337556,quartz,adv,4,45.58326296804871
9.84278635191993,332.70555157816926,5.087312677256718,quartz,rec,1,36.84149607678029
28.619636283970976,336.13502820137074,10.608875102740049,quartz,rec,4,41.88320786759572
35.92122195799948,314.74813683637507,11.958745627872355,quartz,rec,3,45.28810599837634
